Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-11-27,2844.4,2866.84,2839.84,2860.43,17083002
2017-11-28,2855.42,2860.48,2838.92,2846.82,20843175
2017-11-29,2861.6,2866.63,2794.26,2794.26,24722792
2017-11-30,2792.31,2806.69,2770.22,2770.22,57363434
2017-12-01,2783.95,2792.43,2737.52,2751.28,23735836
2017-12-04,2759.49,2784.66,2728.18,2764.94,21341421
2017-12-05,2759.81,2783.07,2756.36,2769.13,18763863
2017-12-06,2749.03,2763.66,2743.79,2753.49,32360428
2017-12-07,2755.81,2775.72,2739.89,2754.19,33686106
2017-12-08,2777.64,2787.27,2757.54,2769.44,28284072
2017-12-11,2777.3,2778.03,2741.53,2748.51,16211540
2017-12-12,2746.79,2777.76,2738.51,2777.76,26777702
2017-12-13,2775.16,2780.63,2765.23,2774.3,19451275
2017-12-14,2772.24,2796.15,2770.15,2793.57,30353765
2017-12-15,2781.4,2789.23,2762.28,2775.5,43859283
2017-12-18,2789.17,2827.51,2789.17,2827.51,19265672
2017-12-19,2825.66,2842.09,2819.52,2819.57,19232503
2017-12-20,2827.53,2832.86,2812.04,2818.06,19600541
2017-12-21,2819.07,2824.78,2805.71,2823.13,17650843
2017-12-22,2823.52,2826.19,2807.46,2807.46,14294493
2017-12-27,2813.51,2844.63,2812.93,2844.63,35941899
2017-12-28,2845.12,2848.34,2832.48,2844.39,17661006
2017-12-29,2838.45,2842.74,2816.65,2825.27,16892735
2018-01-03,2838.14,2842.8,2802.28,2835.24,22605488
2018-01-04,2851.73,2915.14,2851.73,2913.77,35046947
2018-01-05,2911.66,2919.75,2896.99,2911.75,27522735
2018-01-08,2920.83,2931.94,2912.02,2930.2,23632125
2018-01-09,2934.67,2936.02,2899.59,2907.19,27071346
2018-01-10,2906.35,2906.55,2869.66,2881.92,23431832
2018-01-11,2883.67,2908.19,2873.11,2908.19,28214478
2018-01-12,2920.99,2924.55,2900.26,2912.78,20913875
2018-01-15,2915.61,2922.46,2898.83,2915.01,10396492
2018-01-16,2917.76,2977.85,2903.6,2967.14,34297812
2018-01-17,2965.02,2985.36,2963.46,2984.35,23703465
2018-01-18,2994.17,2996.25,2978.47,2978.47,20601675
2018-01-19,2985.12,2991.42,2975.9,2990.81,17693205
2018-01-22,2996.46,3008.77,2987.92,3008.77,20094389
2018-01-23,3022.8,3041.25,2998.02,3017.46,32791191
2018-01-24,3013.56,3013.56,2990.73,3008.77,21970975
2018-01-25,2998.58,3005.72,2974.48,2975.3,23958827
2018-01-26,2980.92,2987.4,2974.37,2986.61,21162751
2018-01-29,2993.72,2993.88,2967.07,2979.44,16750681
2018-01-30,2964.42,2964.42,2936,2946.44,19927853
2018-01-31,2948.28,2961.14,2937.83,2937.83,21702954
2018-02-01,2948.36,2965.06,2892.33,2917.59,21933158
2018-02-02,2910.94,2912.24,2883.4,2888.58,20652637
2018-02-05,2860.05,2883.78,2860.05,2878.02,20826153
2018-02-06,2762.95,2812.42,2762.94,2776.49,37209885
2018-02-07,2800.03,2807.87,2786.83,2807.87,29423662
2018-02-08,2802.63,2815.95,2776.88,2776.88,24054624
2018-02-09,2747.59,2772.27,2736.23,2743.01,35611516
2018-02-12,2775.99,2790.63,2770.75,2773.48,17120591
2018-02-13,2782.27,2792.75,2776.7,2792.75,21989909
2018-02-14,2803.56,2815.03,2777.9,2815.03,22500113
2018-02-15,2837.38,2841.86,2790.53,2790.53,20955944
2018-02-16,2809.02,2811.09,2765.23,2778.59,17077636
2018-02-19,2781.42,2790.48,2767.85,2775.98,11699177
2018-02-20,2769.77,2781.44,2756.7,2776.46,9025980
2018-02-21,2768.44,2773.92,2754.06,2765.43,20667334
2018-02-22,2745.57,2775.67,2728.76,2771.47,29421012
2018-02-23,2785.76,2785.77,2754.2,2767.82,18691388
2018-02-26,2787.44,2788.9,2761.84,2765.92,13832054
2018-02-27,2783.12,2785.55,2766.65,2776.53,26674236
2018-02-28,2760.11,2760.11,2714.96,2714.96,39275702
2018-03-01,2708.31,2713.39,2661.04,2683.56,33529149
2018-03-02,2663.51,2678.04,2647.58,2661.16,25852491
2018-03-05,2646.08,2679.52,2643.75,2679.52,15667843
2018-03-06,2697.14,2697.14,2683.4,2691.55,21207080
2018-03-07,2672.82,2720.4,2668,2717.44,27581772
2018-03-08,2720.64,2720.64,2682.49,2686.74,24609076
2018-03-09,2688.41,2721.43,2659.84,2721.43,25979454
2018-03-12,2737.59,2747.36,2726.48,2747.21,18541296
2018-03-13,2741.08,2748.38,2717.22,2721.27,26265110
2018-03-14,2719.79,2720.41,2701.04,2705.08,30380501
2018-03-15,2714.64,2724,2691.07,2693.21,23026784
2018-03-16,2690.15,2692.24,2645.83,2649.94,66933085
2018-03-19,2654.08,2655.04,2607.2,2607.73,17780810
2018-03-20,2607.71,2636.1,2592.36,2627.69,24598152
2018-03-21,2628.59,2681.1,2628.36,2679.28,29170827
2018-03-22,2669.09,2688.37,2622.64,2627.45,30420987
2018-03-23,2596.22,2615.46,2583.32,2607.19,24699981
2018-03-26,2614.15,2620.13,2583,2583,18983847
2018-03-27,2620.76,2628.72,2592.09,2592.09,21531990
2018-03-28,2578.92,2580.68,2535.49,2549.65,31677002
2018-03-29,2568.16,2576.85,2556.7,2556.7,19091371
2018-04-03,2558.22,2597,2543.56,2586.01,20570320
2018-04-04,2581.56,2583.31,2549.44,2554.07,22364020
2018-04-05,2584.68,2604.01,2583.07,2600.38,18355811
2018-04-06,2597.48,2626.92,2587.34,2617.7,19328768
2018-04-09,2625.25,2647.41,2607.44,2625.19,24809072
2018-04-10,2644.97,2644.97,2616.63,2635.71,32763958
2018-04-11,2633.35,2650.08,2615.22,2631.8,28381132
2018-04-12,2628.81,2671.7,2627.95,2668.79,24817361
2018-04-13,2679.71,2685.71,2666.19,2671.34,20967003
2018-04-16,2673.71,2675.64,2655.1,2662.79,11888782
2018-04-17,2671.15,2671.85,2653.34,2667.5,19489586
2018-04-18,2668.53,2676.72,2655.93,2675.97,22587324
2018-04-19,2674.11,2703.19,2669.15,2684.18,18465011
2018-04-20,2681.56,2694.75,2656.57,2656.57,22847365
2018-04-23,2655.06,2666.24,2644.01,2644.01,19509910
2018-04-24,2655.22,2668.4,2618.49,2618.49,22910462
2018-04-25,2617.32,2627.24,2603.42,2606.9,22115569
2018-04-26,2602.79,2632.83,2602.79,2630.17,20585865
2018-04-27,2635.38,2641.12,2618.87,2625.67,18512738
2018-04-30,2624.31,2646.19,2623.31,2640.09,14340541
2018-05-02,2640.65,2655.85,2632.5,2641.64,16276106
2018-05-04,2623.89,2629.27,2575.55,2581.5,19917664
2018-05-07,2589.44,2600.51,2564.21,2566.01,12316160
2018-05-08,2571.64,2584.78,2559.52,2583.81,29064780
2018-05-09,2586.79,2631.67,2586.04,2631.23,24239408
2018-05-10,2648.51,2663.14,2632.23,2654.83,28528332
2018-05-11,2655.68,2686.91,2652.12,2686.91,19268481
2018-05-14,2688.89,2691.29,2668.8,2680.25,17278222
2018-05-15,2669.17,2669.17,2627.64,2630.68,40796483
2018-05-16,2632.01,2634.04,2612.09,2634.04,22910876
2018-05-17,2619.91,2636.99,2609.53,2612.49,25694452
2018-05-18,2609.04,2622.37,2572.95,2578,23658764
2018-05-21,2585.49,2618.16,2583.54,2612.43,18170313
2018-05-22,2610.25,2613.9,2583.22,2595.68,21109136
2018-05-23,2586.08,2586.08,2541.33,2547.72,30726049
2018-05-24,2552.73,2581.97,2549.02,2558.9,31994834
2018-05-25,2564.2,2569.23,2541.98,2559.79,31635412
2018-05-28,2558,2577.43,2551.48,2564.07,13211408
2018-05-29,2552.11,2554.83,2507.32,2540.5,38142485
2018-05-30,2525.14,2531,2500.89,2510.43,165178997
2018-06-01,2510.87,2542.54,2493.33,2542.54,31828143
2018-06-04,2556.53,2570.3,2551.17,2563.71,22346936
2018-06-05,2564.66,2609.68,2549.14,2609.68,26290908
2018-06-06,2608.51,2621.26,2601.67,2608.86,25586959
2018-06-07,2618.05,2640.51,2614.23,2622.32,26978713
2018-06-08,2606.97,2608.3,2595.7,2599.34,19358096
2018-06-11,2602.04,2613.94,2578.1,2580.65,15542625
2018-06-12,2589.42,2597.95,2578.57,2594.14,19566269
2018-06-13,2589.73,2590.2,2570.87,2580.42,25487138
2018-06-14,2569.11,2589.27,2560.28,2579.42,20188796
2018-06-15,2581.93,2587.29,2534.01,2534.01,52748715
2018-06-18,2533.59,2542.12,2473,2476.81,16757162
2018-06-19,2437.92,2457.36,2429.42,2449.51,25851889
2018-06-20,2467.37,2510.19,2467.37,2488.56,20022420
2018-06-21,2494.06,2501.55,2455.58,2480.66,22183182
2018-06-22,2491.66,2503.68,2485.14,2491.98,23715633
2018-06-25,2478.98,2507.83,2475.8,2484.74,20459830
2018-06-26,2491.72,2502.87,2480.19,2481.65,19888664
2018-06-27,2474.26,2482.69,2459.69,2474.54,21370652
2018-06-28,2459.51,2469.01,2424.26,2424.26,21807376
2018-06-29,2443.36,2464.89,2441.08,2464.89,24548031
2018-07-02,2440.2,2453.26,2425,2445.84,17652505
2018-07-03,2451.58,2488.98,2448.5,2486.46,13702244
2018-07-04,2481.18,2515.36,2481.18,2515.36,11156020
2018-07-05,2496.84,2519.82,2485.65,2486.63,15692408
2018-07-06,2491.36,2496.25,2475.05,2475.05,16771157
2018-07-09,2495.65,2497.98,2460.11,2470.31,13274309
2018-07-10,2474.29,2517.48,2466.58,2502.62,23641662
2018-07-11,2482.56,2491.93,2474.52,2478.58,15795105
2018-07-12,2489.1,2492.43,2481.9,2485.55,15493851
2018-07-13,2494.51,2499.06,2474.07,2484.62,12873813
2018-07-16,2484,2492.17,2463.2,2463.2,10729582
2018-07-17,2473.85,2482.61,2459.52,2480.27,18155981
2018-07-18,2479.46,2495.06,2467,2476.46,16876254
2018-07-19,2462.44,2476.1,2452.39,2473.91,21755900
2018-07-20,2468.46,2511.76,2468.46,2511.76,26685802
2018-07-23,2520.19,2542.75,2514.66,2535.89,19251229
2018-07-24,2540.63,2582.04,2540.63,2577.66,23388230
2018-07-25,2584.56,2603.72,2570.53,2596.81,17384754
2018-07-26,2602.48,2645.36,2602.48,2641.61,24762251
2018-07-27,2645.33,2645.33,2621.69,2625.72,16461979
2018-07-30,2618.7,2663,2615.92,2662.19,17176939
2018-07-31,2646.62,2663.99,2634.58,2641.36,25900590
2018-08-01,2639.14,2653.95,2615.89,2653.95,20962013
2018-08-02,2642.47,2644.61,2613.12,2616.14,17579071
2018-08-03,2620.15,2634.03,2610.69,2620.48,14225860
2018-08-06,2621.25,2626.6,2600.06,2626.6,10212369
2018-08-07,2627.85,2641.05,2624.85,2637.7,13066181
2018-08-08,2661.09,2662.33,2639.96,2646.62,29183673
2018-08-09,2644.82,2663.91,2630.01,2663.91,15136625
2018-08-10,2632.94,2640.37,2578.72,2578.72,26237319
2018-08-13,2572.9,2597.15,2562.45,2587.05,17515063
2018-08-14,2599.43,2611.41,2579.66,2599.96,15674417
2018-08-16,2584.39,2590.97,2567.84,2584.95,21467808
2018-08-17,2582.84,2586.65,2543.28,2543.28,17426046
2018-08-20,2558.04,2567.83,2555.3,2559.9,20512896
2018-08-21,2570.37,2610.78,2567.9,2607.36,15341691
2018-08-22,2602.27,2633.14,2599.22,2618.82,23514384
2018-08-23,2618.29,2650.69,2608.66,2643.8,32209645
2018-08-24,2641.26,2644.14,2629.93,2633.66,18079290
2018-08-27,2644.81,2698.06,2644.81,2695.22,19057306
2018-08-28,2704.25,2722.5,2689.95,2714.8,21757169
2018-08-29,2713.12,2714.9,2700.69,2705.82,28794152
2018-08-30,2706.17,2714.69,2676.44,2676.74,26065480
2018-08-31,2669.43,2673.68,2654.94,2659.16,26491607
2018-09-03,2659.08,2693.25,2659.08,2676.49,17577320
2018-09-04,2681.8,2696.3,2630.06,2636.91,27384163
2018-09-05,2631.85,2641.51,2606.94,2606.94,35373669
2018-09-06,2603.32,2623.77,2599.79,2600.71,24927641
2018-09-07,2600.93,2610.17,2553.74,2558.49,26671923
2018-09-10,2563.33,2573.61,2552.01,2573.06,20758418
2018-09-11,2570.49,2573.38,2531.93,2543.3,30783139
2018-09-12,2547.8,2561.65,2506.74,2506.74,41731595
2018-09-13,2524.35,2550.72,2522.82,2536.19,26069153
2018-09-14,2551.97,2551.97,2520.31,2540.37,19433671
2018-09-17,2535.4,2535.4,2510.91,2511.28,25501997
2018-09-18,2519.77,2548.23,2513.94,2533.16,23533320
2018-09-19,2550.16,2572.79,2524.98,2561.81,35446536
2018-09-20,2565.74,2578.09,2557.75,2567.09,31334154
2018-09-21,2579.78,2597.01,2566.05,2566.05,166166373
2018-09-24,2571.75,2601.07,2571.75,2597.7,26888711
2018-09-25,2599.28,2627.13,2595.79,2604.8,22341578
2018-09-26,2610.7,2624.84,2602.2,2624.84,20685591
2018-09-27,2615.66,2633.3,2603.96,2633.3,23085888
2018-09-28,2621.07,2628.24,2576.17,2602.45,31489509
2018-10-01,2611.21,2637.6,2596.3,2599.91,16260744
2018-10-02,2583.29,2596.34,2575.81,2596.34,19034962
2018-10-03,2608.55,2621.42,2600.97,2615.76,27505723
2018-10-04,2604.27,2611.28,2582.37,2589.75,29469520
2018-10-05,2588.49,2591.27,2568.69,2574.14,26443527
2018-10-08,2566.12,2566.12,2527.96,2527.96,19510445
2018-10-09,2527.83,2559.92,2521.51,2552.26,20581859
2018-10-10,2558.74,2558.74,2495.88,2500.24,25190345
2018-10-11,2451.39,2478.8,2442.3,2459.23,30907795
2018-10-12,2481.16,2493.75,2475.98,2484.7,25914017
2018-10-15,2487.3,2488.55,2462.41,2468.18,19332652
2018-10-16,2477.23,2518.63,2474.77,2518.63,25307764
2018-10-17,2533.64,2537.33,2485.66,2502.78,27930578
2018-10-18,2498.36,2507.29,2480.63,2486.11,19584468
2018-10-19,2489.91,2501.25,2464.63,2494.13,19575656
2018-10-22,2503.77,2510.93,2479.7,2492.97,19377469
2018-10-23,2464.08,2476.15,2443.98,2443.98,22295266
2018-10-24,2456.69,2457.51,2439.16,2439.16,22749083
2018-10-25,2408.65,2439.2,2402.3,2437.42,23773603
2018-10-26,2430.48,2432.31,2374.73,2374.73,19909201
2018-10-29,2385.9,2408.04,2378.61,2390.45,16079717
2018-10-30,2395.55,2406.28,2378.83,2406.28,17132903
2018-10-31,2425.54,2442.16,2421.27,2442.16,34491165
2018-11-02,2475.82,2501.72,2475.82,2491.16,28749534
2018-11-05,2484.41,2527.15,2482.87,2526.31,18200707
2018-11-06,2532.83,2532.83,2509.5,2527.51,21128529
2018-11-07,2525.76,2582.3,2525.76,2577.11,32692160
2018-11-08,2584.56,2599.73,2564.61,2570.11,26037439
2018-11-09,2557.43,2557.43,2523.83,2530.73,19221764
2018-11-13,2516.76,2540.96,2507.52,2516.83,21662704
2018-11-14,2504.52,2542.5,2489.61,2531.67,31129148
2018-11-15,2535.63,2554.26,2505.6,2505.6,40587972
2018-11-16,2518.6,2527.53,2436.5,2466.08,45006951
2018-11-19,2472.09,2491.78,2455.23,2491.78,31315964
2018-11-20,2475.07,2495.05,2447.7,2458.63,32191177
2018-11-21,2472.64,2525.64,2472.64,2524.84,33912619
2018-11-22,2526.49,2550.2,2515.15,2544.32,20207001
2018-11-23,2540.47,2545.41,2518.28,2532.96,13579644
2018-11-26,2548.04,2553.67,2504.37,2514.83,20637409
2018-11-27,2514.65,2527.89,2505.35,2524.53,21979058
2018-11-28,2530.64,2570.68,2530.64,2568.97,30171957
2018-11-29,2586.69,2607.16,2585.25,2607.16,29094003
2018-11-30,2604.1,2606.28,2574.67,2599.79,56228899
2018-12-03,2640.6,2651.87,2630.57,2647.92,33719206
2018-12-04,2639.64,2667.55,2629.72,2667.55,43061051
2018-12-05,2623.96,2674.23,2614.03,2673.88,43262860
2018-12-06,2643.56,2646.59,2602.74,2607.25,35905981
2018-12-07,2626.7,2636.57,2586.08,2595.57,27729990
2018-12-10,2579.81,2592.84,2555.4,2555.4,20146034
2018-12-11,2572.83,2578.65,2533.1,2533.1,33083721
2018-12-12,2543.13,2585.83,2538.88,2585.83,45487847
2018-12-13,2594.52,2630.74,2579.13,2627.84,36738435
2018-12-14,2602.34,2632.09,2598.85,2620.67,25479458
2018-12-17,2613.62,2627.11,2597.71,2597.71,25873758
2018-12-18,2585.28,2633.16,2576.74,2631.45,29085423
2018-12-19,2630.38,2660.91,2627.01,2660.57,31297071
2018-12-20,2630.95,2638.23,2605.84,2618.47,36074434
2018-12-21,2610.36,2617.5,2535.57,2571.27,74006943
2018-12-27,2594.29,2600.14,2553.94,2557.38,17472481
2018-12-28,2565.86,2588.69,2565.7,2581.52,19278676
2019-01-02,2568.83,2613,2548.59,2612.62,18095360
2019-01-03,2599.61,2602.8,2552.68,2557.18,22832281
2019-01-04,2570.61,2599.06,2569.52,2595.36,22693328
2019-01-07,2610.94,2646.31,2610.94,2646.31,31755300
2019-01-08,2641.59,2646.94,2618.86,2641.02,29778801
2019-01-09,2645.96,2666.07,2640.07,2664.35,33389970
2019-01-10,2646.75,2659.46,2628.62,2659.46,24903730
2019-01-11,2673.03,2691.67,2646.81,2661.87,29025376
2019-01-14,2644.15,2658.3,2634.97,2651.77,22966082
2019-01-15,2667.42,2674.8,2647.54,2668.68,22137916
2019-01-16,2677.21,2694.4,2666.19,2694.4,23578708
2019-01-17,2686.02,2704.44,2682.92,2688.86,23600835
2019-01-18,2702.57,2712.7,2685.7,2707.12,27754217
2019-01-21,2701.97,2702.66,2677.5,2684.55,11385062
2019-01-22,2671.51,2695.42,2671.51,2680.84,21975404
2019-01-23,2678.41,2743.3,2673.87,2734.66,32884668
2019-01-24,2739.91,2751.72,2716.38,2735.57,27801238
2019-01-25,2745.86,2748.1,2720.05,2727.21,32409688
2019-01-28,2729.04,2729.84,2684.66,2701.76,28929778
2019-01-29,2697.8,2718.5,2688.72,2703.58,24001732
2019-01-30,2709.05,2709.2,2676.49,2685.08,24532464
2019-01-31,2708.34,2721.7,2696.15,2713.11,30813423
2019-02-01,2716.19,2727.09,2706.88,2727.09,15744318
2019-02-04,2725.2,2746.24,2714.6,2725.01,19753177
2019-02-05,2733.9,2749.65,2719.19,2747.34,20664637
2019-02-06,2748.71,2758.79,2742.33,2754.26,22112968
2019-02-07,2744.62,2745.84,2704.55,2708.4,16382991
2019-02-08,2701.52,2704.63,2692.18,2695.52,19401300
2019-02-11,2697.25,2718.17,2691.8,2691.8,17757597
2019-02-12,2708,2714.59,2693.44,2708.34,17487419
2019-02-13,2717.14,2718.87,2670.67,2680.08,19355988
2019-02-14,2682.87,2684.34,2646.91,2648.49,31491068
2019-02-15,2643.52,2677.99,2643.52,2671.62,17866170
2019-02-18,2676.53,2679.77,2655.4,2660.58,16301170
2019-02-19,2658.82,2674.76,2649.55,2658.43,17111667
2019-02-20,2671.95,2705.14,2669.65,2704.85,22963846
2019-02-21,2704.67,2712.87,2669.86,2681.39,27147199
2019-02-22,2686.18,2713.9,2686.15,2697.3,25253788
2019-02-25,2712.18,2726.88,2691.27,2720.71,20233713
2019-02-26,2711.94,2715.57,2705.61,2713.76
2019-02-27,2712.82,2715.63,2679.17,2681.33,17175759
2019-02-28,2683.09,2695.41,2677.1,2677.1,21439385
2019-03-01,2692.87,2700.54,2680.75,2684.58,23105353
2019-03-04,2698.2,2701.11,2667.57,2673.12,30651472
2019-03-05,2669.75,2686.11,2664.32,2666.2,18414459
2019-03-06,2672.65,2677.3,2665.04,2674.16,22858503
2019-03-07,2672.14,2682,2649.64,2653.75,18722561
2019-03-08,2638.85,2645.88,2626.45,2638.77,17074543
2019-03-11,2644.16,2650.26,2638.02,2640.42,20589979
2019-03-12,2660.64,2660.64,2642.21,2652.07,20651751
2019-03-13,2644.84,2663.09,2643.06,2662.53,30723094
2019-03-14,2663.04,2670.71,2655.46,2667.58,21587015
2019-03-15,2669.59,2711.93,2664.15,2700.47
2019-03-18,2704.75,2712.51,2695.74,2699.53,19843548
2019-03-19,2702.76,2723.42,2701.17,2708.76,20572297
2019-03-20,2705.78,2712.1,2697.02,2705.11,18714729
2019-03-21,2710.24,2713.64,2700,2713.2,20117423
2019-03-22,2712.79,2715.57,2669.43,2669.43,17702485
2019-03-25,2657.33,2665.98,2646.11,2655.18,16048154
2019-03-26,2657.72,2669.05,2656.77,2668.95,14152301
2019-03-27,2672.36,2678.63,2658.47,2662.1,18789876
2019-03-28,2662.53,2671.43,2654.91,2658.07,13776201
2019-03-29,2670.29,2674.84,2649.18,2655.06,28321133
2019-04-01,2673.15,2694.39,2672.49,2686.7,15819145
2019-04-02,2694.86,2734.91,2694.86,2723.24,18083159
2019-04-03,2744.19,2764.68,2744.19,2763.65,23103688
2019-04-04,2756.26,2766.81,2736.58,2740.09,22542448
2019-04-05,2755.23,2755.23,2702.19,2702.19,25556588
2019-04-08,2709.44,2715.63,2701.5,2711.9,16242571
2019-04-09,2716.27,2732.43,2711.68,2721.7,22397545
2019-04-10,2722.77,2746.49,2720.85,2746.49,24665682
2019-04-11,2750.13,2751.34,2724.45,2727.9,17381495
2019-04-12,2736.98,2738.5,2716.27,2717.51,16523191
2019-04-15,2718.75,2727.21,2705.04,2711.87,17025825
2019-04-16,2719.21,2726.02,2710.7,2726.02,24412683
2019-04-17,2725.28,2750.55,2723.29,2729.2,38786623
2019-04-18,2723.86,2723.86,2701.75,2717.6,21485458
2019-04-23,2718.64,2723.56,2711.34,2720.26,12452133
2019-04-24,2724.81,2726.07,2705.61,2722.04,23915851
2019-04-25,2718.38,2718.38,2696.55,2707.91,18661728
2019-04-26,2705.76,2725.09,2702.05,2725.09,15447198
2019-04-29,2727.92,2729.1,2706.41,2719.18,16414381
2019-04-30,2709.59,2710.95,2670.95,2682.43,25471365
2019-05-02,2678.5,2682.47,2661.3,2664.04,17005776
2019-05-06,2625.93,2643.76,2619.44,2632.76,17766730
2019-05-07,2634.92,2636.37,2572.43,2572.43,27610331
2019-05-08,2578.62,2589.94,2554.16,2558.66,24834053
2019-05-09,2552.14,2564.71,2514.38,2516.04,24621654
2019-05-10,2537.89,2550.8,2521.39,2529.42,24905713
2019-05-13,2532.64,2535.97,2486.29,2504.81,23062704
2019-05-14,2517.73,2525.17,2491.63,2493.95,27954734
2019-05-15,2511.34,2513.57,2487.76,2502.96,32185973
2019-05-16,2514.63,2522.55,2493.19,2517.31,24216010
2019-05-17,2511.26,2511.26,2491.45,2509.19,20998914
2019-05-20,2511.73,2512.98,2481.77,2499.91,20842749
2019-05-21,2503.48,2524.09,2497.51,2523.74,24630095
2019-05-22,2519.27,2562.41,2514.4,2550.54,22933212
2019-05-23,2544.66,2544.66,2503.29,2503.29,24515513
2019-05-24,2512.54,2525.92,2509.25,2521.46,19677878
2019-05-27,2523.35,2532.3,2508.37,2520.92,9817524
2019-05-28,2522.3,2545.86,2516.64,2524.75,50103585
2019-05-29,2508.02,2517.2,2492.06,2517.01,36538551
2019-05-30,2521.35,2561.43,2521.35,2554.91,32783510
2019-05-31,2534.13,2570,2524.53,2570,24679472
2019-06-03,2564.96,2579.18,2558.5,2568.01,17496472
2019-06-04,2567.61,2572.65,2552.14,2564.78,20298047
2019-06-05,2570.62,2574.25,2552.57,2556.1,29825807
2019-06-06,2558.32,2607.21,2556.96,2594.6,45393131
2019-06-07,2597.12,2626.16,2596.83,2620.94,25450393
2019-06-10,2634.05,2637.44,2611.88,2622.46,19741826
2019-06-11,2624.32,2640.54,2615.32,2634.79,32543748
2019-06-12,2624.58,2631,2600.81,2622.29,31656378
2019-06-13,2618.27,2655.16,2615.81,2644.32,28405230
2019-06-14,2644.57,2644.57,2627.8,2629.28,22509744
2019-06-17,2631.97,2634.62,2610.25,2615.33,21356272
2019-06-18,2615.06,2669.62,2610.61,2669.62,39134648
2019-06-19,2667.96,2670.53,2660.3,2662.64,23701540
2019-06-21,2669.39,2686.11,2639.37,2646.26,65920048
2019-06-24,2659.65,2678.14,2652.32,2676.59,21717160
2019-06-25,2671.03,2674.11,2642.46,2649.09,31677433
2019-06-26,2657,2667.65,2646.84,2667.09,43810832
2019-06-27,2673.01,2701.01,2673.01,2685.52,42740964
2019-06-28,2683.4,2686.95,2673.29,2675.56,21759843
2019-07-01,2713.95,2714.13,2676.72,2679.6,23237253
2019-07-02,2688.55,2691.54,2655.85,2691.54,25429831
2019-07-03,2686.92,2702.5,2683.52,2698.3,23087582
2019-07-04,2698.91,2709.91,2689.35,2706.9,17406515
2019-07-05,2708.18,2709.57,2685.55,2692.67,25381834
2019-07-08,2684.09,2701.26,2679.09,2690.2,26357489
2019-07-09,2674.39,2674.91,2649.52,2660.29,27310433
2019-07-10,2659.91,2690.71,2653.5,2661.9,38343813
2019-07-11,2674.88,2689.81,2658.81,2666.69,26041404
2019-07-12,2673.35,2674.03,2664.76,2665.03,23671507
2019-07-15,2672.61,2686.74,2666.59,2675.13,21950829
2019-07-16,2676.67,2679.15,2662.64,2665.88,33758722
2019-07-17,2658.51,2662.16,2639.82,2645.43,36782304
2019-07-18,2630.93,2660.83,2625.72,2656.21,32542120
2019-07-19,2668.03,2686.82,2668.03,2681.21,30888359
2019-07-22,2676.59,2688.48,2672.34,2679.16,20306563
2019-07-23,2681.89,2684.28,2665.86,2669.69,22297867
2019-07-24,2672.76,2673.42,2660.66,2670.29,24392885
2019-07-25,2678.65,2679.62,2640.13,2640.81,24146054
2019-07-26,2641.72,2644.55,2626.81,2633.47,20988204
2019-07-29,2634.17,2637.25,2607.6,2612.02,17319028
2019-07-30,2602.85,2610.87,2593.26,2593.26,25010073
2019-07-31,2593.38,2611.88,2590.06,2601.63,33342023
2019-08-01,2592.81,2606.37,2557.95,2562.45,29125266
2019-08-02,2546.12,2553.6,2538,2538.88,21331025
2019-08-05,2523.3,2527.29,2479.39,2479.78,27813507
2019-08-06,2488.34,2496.75,2474.31,2475.5,30673190
2019-08-07,2483.32,2493.85,2441.19,2453.98,31161321
2019-08-08,2480.32,2486.34,2471.35,2476,24370885
2019-08-09,2483.03,2484.3,2431.93,2438.93,29040938
2019-08-12,2450.53,2453.64,2413.16,2419.96,17309124
2019-08-13,2401.92,2468.29,2395.45,2454.08,28465900
2019-08-14,2448.97,2448.97,2385.65,2385.65,27254810
2019-08-16,2394.15,2402.19,2357.9,2365.71,29216762
2019-08-19,2392.18,2415.19,2387.36,2406.14,21118260
2019-08-20,2413.5,2421.04,2392.02,2415.33,24043931
2019-08-21,2414.98,2435.3,2408.95,2409.13,18563359
2019-08-22,2410.32,2430.41,2399.15,2410.09,23795999
2019-08-23,2422.46,2431.36,2384.61,2406.12,18235297
2019-08-26,2379.88,2412.21,2377.91,2400.31,15271604
2019-08-27,2405.12,2409.3,2380.79,2398.81,51460353
2019-08-28,2409.79,2409.89,2341.2,2348.2,27023698
2019-08-29,2350.77,2375,2345.95,2369.6,20716201
2019-08-30,2372.96,2441.38,2372.96,2440.97,28120309
2019-09-02,2447.62,2451.28,2436.29,2449.21,11756617
2019-09-03,2441.98,2441.98,2402,2413.34,21030710
2019-09-04,2429.95,2445.92,2408.21,2408.28,32239673
2019-09-05,2423.25,2430.14,2394.7,2413.45,25347303
2019-09-06,2416.95,2433.48,2411.72,2424.83,19015192
2019-09-09,2429.16,2476.74,2428.15,2476.74,26527911
2019-09-10,2480.4,2492.11,2471.67,2488.27,29599808
2019-09-11,2492.74,2506.34,2481.08,2489.17,25418721
2019-09-12,2499.58,2506.44,2471.84,2488.63,23739878
2019-09-13,2488.23,2511.12,2488.23,2501.93,17420682
2019-09-16,2491.41,2520.23,2488.73,2520.23,27373552
2019-09-17,2515.11,2515.25,2485.3,2492.68,30736486
2019-09-18,2494.31,2507.88,2488.17,2505.93,27151911
2019-09-19,2498.35,2500.07,2485.5,2491.65,18519558
2019-09-20,2494.87,2499.26,2459.14,2464.87,52954489
